  -3.4755675128   -0.6840322103   -0.0985444311
  -3.1815748050    0.3309045424   -1.1485444311
   0.0328609387    0.0973624423    2.1276353692
  -0.4921390613   -0.8119642316    1.8462887171
   0.5578609387   -0.8119642316    1.8462887171
   0.5578609387    1.0066891163   -1.7910179788
  -0.4921390613    1.0066891163   -1.7910179788
   0.0328609387    0.0973624423   -2.0723646308
   0.5175354029    1.1391814368    2.2864585995
   1.4975354029    1.1391814368    2.0238683910
   1.0075354029    1.9878863325    2.0238683910
   0.0275354029    1.9878863325    2.0238683910
  -0.4624645971    1.1391814368    2.0238683910
   1.0075354029    0.2904765411    2.0238683910
   2.2149451943    1.1391814368    1.3064585995
   1.8907687706    2.1368938793    1.3064585995
   1.0420638749    2.7535140797    1.3064585995
  -0.0069930691    2.7535140797    1.3064585995
  -0.8556979648    2.1368938793    1.3064585995
   1.8907687706    0.1414689943    1.3064585995
   2.4775354029    1.1391814368    0.3264585995
   2.2149451943    2.1191814368    0.3264585995
   1.4975354029    2.8365912282    0.3264585995
   0.5175354029    3.0991814368    0.3264585995
  -0.4624645971    2.8365912282    0.3264585995
   2.2149451943    1.1391814368   -0.6535414005
   1.8907687706    2.1368938793   -0.6535414005
   1.0420638749    2.7535140797   -0.6535414005
  -0.0069930691    2.7535140797   -0.6535414005
  -0.8556979648    2.1368938793   -0.6535414005
   1.4975354029    1.1391814368   -1.3709511919
   1.0075354029    1.9878863325   -1.3709511919
   0.0275354029    1.9878863325   -1.3709511919
   0.7678207722   -0.9798272082    1.7208504885
   0.2778207722   -1.8285321039    1.4582602799
   1.2578207722   -1.8285321039    1.4582602799
   0.2432923003   -2.5941598512    0.7408504885
   1.2923492442   -2.5941598512    0.7408504885
  -0.2121792278   -2.6772369996   -0.2391495115
   0.7678207722   -2.9398272082   -0.2391495115
   1.7478207722   -2.6772369996   -0.2391495115
  -0.6054125954   -1.9775396507   -1.2191495115
   0.2432923003   -2.5941598512   -1.2191495115
   1.2923492442   -2.5941598512   -1.2191495115
   2.1410541399   -1.9775396507   -1.2191495115
   1.7478207722   -0.9798272082   -1.9365593029
   1.2578207722   -0.1311223125   -1.9365593029
  -0.2121792278   -0.9798272082   -1.9365593029
   0.2778207722   -1.8285321039   -1.9365593029
   1.2578207722   -1.8285321039   -1.9365593029
   0.7678207722   -0.9798272082   -2.1991495115
  -2.4560379371    0.8659422903   -1.6243103126
  -3.1585677912    0.0286998129   -1.6243103126
  -3.1585677912   -1.0642426201   -1.6243103126
  -2.4560379371   -1.9014850976   -1.6243103126
  -1.3796997555   -2.0912725594   -1.6243103126
  -0.6696712396   -0.5177714036   -2.4643103126
  -1.3520026017    0.4213771469   -2.4643103126
  -2.4560379371    0.0626543211   -2.4643103126
  -2.4560379371   -1.0981971284   -2.4643103126
  -1.3520026017   -1.4569199542   -2.4643103126
  -1.6571504634   -0.5177714036   -2.7851617620
  -1.9951674047    0.7144663087    1.8061109854
  -1.6900195429    1.6536148593    1.4852595360
  -2.7940548783    1.2948920335    1.4852595360
  -2.7940548783    0.1340405840    1.4852595360
  -1.7177166967    2.2879674645    0.6452595360
  -2.7940548783    2.0981800027    0.6452595360
  -3.4965847324    1.2609375253    0.6452595360
  -3.4965847324    0.1679950922    0.6452595360
  -1.7177166967    2.2879674645   -0.3930375651
  -2.7940548783    2.0981800027   -0.3930375651
  -3.4965847324    1.2609375253   -0.3930375651
  -3.4965847324    0.1679950922   -0.3930375651
  -1.6900195429    1.6536148593   -1.2330375651
  -2.7940548783    1.2948920335   -1.2330375651
  -1.7152126710   -0.9774384364    2.2624248412
  -0.7277334471   -0.9774384364    1.9415733917
  -2.5141001447   -0.3970127117    1.9415733917
  -2.5141001447   -1.5578641612    1.9415733917
  -1.4100648092   -1.9165869870    1.9415733917
  -3.2166299987   -0.4309672199    1.1015733917
  -3.2166299987   -1.5239096529    1.1015733917
  -2.5141001447   -2.3611521304    1.1015733917
  -1.4377619630   -2.5509395922    1.1015733917
  -0.4912460512   -2.0044683757    1.1015733917
  -3.2166299987   -1.5239096529    0.0632762906
  -2.5141001447   -2.3611521304    0.0632762906
  -1.4377619630   -2.5509395922    0.0632762906
   1.6819531146   -0.7468775890    1.5352694020
   2.6694323384   -0.7468775890    1.2144179526
   1.9871009763    0.1922709616    1.2144179526
   1.9871009763   -1.6860261395    1.2144179526
   3.2797280620   -0.7468775890    0.3744179526
   2.9059197344    0.2801523503    0.3744179526
   2.9059197344   -1.7739075282    0.3744179526
   3.2797280620   -0.7468775890   -0.6638791485
   2.9059197344    0.2801523503   -0.6638791485
   2.9059197344   -1.7739075282   -0.6638791485
   2.6694323384   -0.7468775890   -1.5038791485
   1.9871009763    0.1922709616   -1.5038791485
  -1.9572501832    0.7203411016    2.0637808518
  -3.7764166855   -0.1814693153    0.4355058104
  -3.7764166855   -0.1814693153   -0.6325946726
  -3.5447009698   -1.1966821983   -0.6325946726
  -2.8954479621   -2.0108197190   -0.6325946726
  -1.9572501832   -2.4626319568   -0.6325946726
  -0.9159292093   -2.4626319568   -0.6325946726
  -1.7036286266    1.6758272414   -1.5949199556
   0.0328609387    0.0973624423    2.4276353692
  -0.4877995482   -0.8044479745    2.1899606521
   0.5535214256   -0.8044479745    2.1899606521
   0.5535214256    0.9991728592   -2.1346899138
  -0.4877995482    0.9991728592   -2.1346899138
   0.0328609387    0.0973624423   -2.3723646308
   0.5175354029    1.1391814368    2.5664585995
   1.4894349785    1.1391814368    2.3446288636
   1.0034851907    1.9808711592    2.3446288636
   0.0315856151    1.9808711592    2.3446288636
  -0.4543641727    1.1391814368    2.3446288636
   1.0034851907    0.2974917144    2.3446288636
   2.2688379236    1.1391814368    1.7230757557
   1.9343689045    2.1685712308    1.7230757557
   1.0587176441    2.8047691111    1.7230757557
  -0.0236468383    2.8047691111    1.7230757557
  -0.8992980987    2.1685712308    1.7230757557
   1.9343689045    0.1097916428    1.7230757557
   2.7013739262    1.1391814368    0.8249054916
   2.4512283824    2.1540618026    0.8249054916
   1.7580970805    2.9364453072    0.8249054916
   0.7807680487    3.3070973184    0.8249054916
  -0.2568644100    3.1811059275    0.8249054916
  -1.1170912041    2.5873342435    0.8249054916
   2.7013739262    1.1391814368   -0.1719882925
   2.4512283824    2.1540618026   -0.1719882925
   1.7580970805    2.9364453072   -0.1719882925
   0.7807680487    3.3070973184   -0.1719882925
  -0.2568644100    3.1811059275   -0.1719882925
  -1.1170912041    2.5873342435   -0.1719882925
   2.2688379236    1.1391814368   -1.0701585566
   1.9343689045    2.1685712308   -1.0701585566
   1.0587176441    2.8047691111   -1.0701585566
  -0.0236468383    2.8047691111   -1.0701585566
  -0.8992980987    2.1685712308   -1.0701585566
   1.4894349785    1.1391814368   -1.6917116646
   1.0034851907    1.9808711592   -1.6917116646
   0.0315856151    1.9808711592   -1.6917116646
   1.7397203479   -0.9798272082    1.7790207526
   0.2818709844   -1.8215169306    1.7790207526
   1.2537705601   -1.8215169306    1.7790207526
   0.2266385310   -2.6454148825    1.1574676447
   1.3090030134   -2.6454148825    1.1574676447
  -0.0065790406   -3.0217516989    0.2592973806
   1.0310534181   -3.1477430899    0.2592973806
   2.0083824499   -2.7770910786    0.2592973806
  -0.8668058347   -2.4279800149   -0.7375964035
  -0.0065790406   -3.0217516989   -0.7375964035
   1.0310534181   -3.1477430899   -0.7375964035
   2.0083824499   -2.7770910786   -0.7375964035
   0.2266385310   -2.6454148825   -1.6357666676
